GCJ02long,GCJ02lat,type
116.2582859,39.86008644,3
116.3373287,39.99290783,1
116.3566968,39.91549636,1
116.3208141,39.96686148,4
116.3742042,39.94881653,0
116.2387305,39.87480931,4
116.0721806,39.74056317,0
116.344322,39.9324747,2
116.378355,39.95343688,3
116.4614201,39.94106468,0
116.3026579,40.22986653,3
116.3811418,39.85957882,3
116.3476521,39.91395913,2
116.2495516,39.92698009,2
116.1997756,39.93502263,1
116.5032951,39.99783616,4
116.4723921,39.83673834,4
115.7828708,39.53773908,3
116.385141,39.94891197,3
116.1760861,39.77788332,3
116.3905914,39.94896863,0
116.1640626,40.0594176,0
116.5308988,40.0379992,0
116.2411272,39.83644372,3
116.1777502,39.82407095,3
116.3517606,40.20090941,3
116.402531,39.81346474,3
116.4959182,39.91797493,1
116.2341664,39.92473779,2
116.5860686,40.07901317,2
116.4619646,39.94956681,4
116.2216533,39.89722297,4
116.6193586,40.04899231,1
116.183896,39.80994839,1
116.5341807,39.90953278,0
116.1602666,40.0796066,3
116.6721562,40.04398913,0
116.8067205,40.29616353,2
116.5696831,40.03525719,1
116.2974723,39.87971099,2
116.2052764,39.81211196,2
116.3789775,39.9581598,1
116.1343223,39.80962664,0
116.3479274,39.7278386,0
116.1515003,39.75736301,2
116.2024483,39.62622333,3
116.1830966,39.70059898,0
116.1881352,39.85779969,3
116.3139886,40.0225185,2
116.303623,40.04197917,0
116.1060628,39.7685278,2
116.3769723,39.86101407,2
116.34099,39.87270273,0
116.3095547,39.94227955,3
116.1920203,40.04565001,1
115.9395799,39.6574444,3
116.5364111,39.94815547,2
116.3564099,39.94458405,2
116.8440098,40.37029465,2
116.4176875,39.97693801,2
116.3566532,39.91928645,3
116.3651283,39.99324729,0
116.2281483,39.9245581,3
116.3271238,39.73224669,2
116.5045047,40.00758695,0
116.6499206,39.89255682,1
116.1432929,40.10900786,4
116.4665452,39.94417303,3
116.4135559,39.98841373,0
116.5054526,39.91600333,3
116.5509727,40.19497994,0
116.2314858,39.84911331,0
116.2507014,39.85019114,4
116.5030474,40.00058702,4
116.40968,40.13831961,0
116.3263101,40.13993214,3
116.0505855,39.97463368,0
116.6974237,40.10571251,4
116.4155326,39.97699776,4
116.2810883,39.92724867,0
116.3107819,40.03638062,0
116.2834808,39.85555459,2
116.4448547,39.88896911,0
116.6686018,40.21011209,1
116.245283,39.88975175,2
116.4355851,39.88334878,2
116.2550343,39.86493055,1
116.2277133,39.94229825,0
116.4067019,39.98853013,1
116.4957107,40.00331905,3
116.8521144,40.3881059,0
116.3750051,39.85152506,2
116.9934367,40.08270439,1
116.6995602,40.1286462,1
116.0951545,39.95754701,4
116.6125404,40.05145379,4
116.4181056,40.02653199,1
116.1599505,39.93151422,0
116.3624875,39.86895782,3
116.1247497,39.92621248,1
116.4080361,39.79323496,4
116.5317553,39.96098146,1
116.8600407,40.38280777,4
116.366632,40.03251636,2
116.4294303,39.94980418,2
116.4839506,39.7832352,3
116.5290871,39.89313296,0
116.4784624,39.8425658,2
116.3589867,40.0357943,1
116.377618,39.90704611,3
116.3366381,39.99286251,1
116.1987512,39.9186757,2
116.5022538,39.93151159,4
116.4219029,39.85428946,4
116.2121388,39.9596991,2
116.2495268,39.92087884,3
116.3338,39.74012037,4
116.4200586,39.88042686,3
116.4071977,39.90073059,1
116.18912,39.70215004,1
116.095149,39.95411388,1
116.2181958,40.22043081,2
116.3909628,39.64117757,3
116.4135321,39.95904756,4
116.4789161,39.97996294,4
116.8128175,40.19377471,4
116.937037,40.42601481,2
116.2961103,40.15219142,2
116.5204268,39.63707179,2
116.4432455,39.8927198,1
116.4782656,40.01363113,2
116.1329032,39.66956144,2
116.1218531,39.72443667,4
116.240427,39.92571862,0
116.4661912,40.03006052,4
116.4278244,39.84955491,1
116.2502525,39.84899815,4
116.2890774,39.84883335,0
116.3421971,39.86813977,3
116.5241665,40.01315993,3
116.4850103,39.92299179,2
116.2744266,40.0440762,2
116.1374828,39.87826613,1
116.1201874,39.72547493,3
116.0667518,39.65786353,0
116.285781,40.10973969,4
116.1829843,39.93423684,1
116.7150461,40.32533909,3
115.9515887,39.67411433,1
116.3743355,39.90231278,1
116.3515686,39.87314237,0
116.545021,40.06843446,3
116.4586471,40.15425868,1
116.0628392,39.71621986,2
116.3076615,39.96192217,0
116.2139086,39.89327281,2
116.3727258,39.94036223,1
116.2944673,39.86849627,3
116.4632488,39.93366328,1
116.3489883,39.7323311,4
116.40057,39.78683795,3
116.2735573,39.86884793,2
116.4131171,39.66646554,1
116.4469101,39.95022637,2
116.3242991,40.03259579,3
116.26197,39.86283925,0
116.0752797,39.94485115,0
116.5182154,39.94924158,2
116.5088449,39.83790907,0
116.2297994,39.89767736,4
116.6710221,39.88189394,2
115.9192914,40.42703374,2
116.3371535,39.98599822,3
116.2798949,39.95710877,1
116.3165037,39.8849922,1
116.3103762,39.90137924,1
116.449427,39.95493622,3
116.4205604,39.78700135,2
116.259204,39.85371519,1
116.3738688,39.94967612,1
116.0868231,39.77272407,1
116.486928,39.8885068,2
116.4614596,39.92263384,2
116.3032024,40.04268955,1
116.6147678,40.03987515,1
116.3292081,39.84897591,4
116.4275985,39.91904455,0
116.0152434,39.67366388,4
116.3635182,39.9141276,4
116.4707335,39.97949223,4
116.3460151,39.84722376,0
116.3773875,40.02285162,3
116.3304531,39.87459069,0
116.2981689,39.84273794,1
116.2564774,39.893548,4
116.2029233,39.92469395,4
116.348425,39.71589496,4
116.4478208,39.95576705,3
116.2909796,40.11061181,1
116.5927517,40.07882902,0
116.3340059,39.96707644,4
115.9852295,40.45036675,2
116.0594561,39.71958493,1
116.1252393,39.77240944,3
116.3702336,40.058063,4
116.1704562,39.87430562,0
116.447731,39.90831325,3
116.5059789,40.00650547,0
116.2380434,40.05157053,3
116.370219,39.98286243,2
116.508186,39.86616472,2
116.2621548,40.22142769,2
116.3704949,40.0016466,3
116.2516801,39.92507362,3
116.3678512,39.89053319,0
116.6991819,39.68993461,1
116.5873115,40.07761716,1
116.4437494,39.93171972,3
116.375779,39.95195568,0
116.4619075,39.54182344,1
116.7722875,39.98198745,4
116.3510814,40.02272487,4
116.4205158,40.1186818,4
116.0963758,39.82687911,0
116.2428687,39.85422593,0
116.2911893,39.86596489,1
116.243723,39.90372603,1
116.3099465,39.91076192,2
116.06604,39.81125125,4
116.380529,39.88334639,3
116.348944,40.00105601,4
116.0873437,39.93224829,2
116.4078464,39.96862841,3
116.3260802,39.88990013,1
117.0109975,40.06293599,1
116.3509544,39.82669151,4
116.3102175,39.93076121,4
116.5879447,40.06606098,4
116.7885459,40.35007862,0
115.9371166,40.48203114,0
116.4298465,39.90852209,4
116.1977012,39.89638953,3
116.3310466,39.85137456,3
116.3622249,39.93155825,4
116.2286519,39.89537634,0
116.3526673,39.92363964,2
116.4771832,39.86942278,2
116.4359145,39.80443644,0
116.2213269,39.89703335,3
116.3783847,39.86394793,0
116.481317,39.83934783,2
116.3609746,39.96385549,0
116.1953587,39.60266727,4
116.5026049,39.89565897,1
116.0354519,39.77526389,0
116.4265083,39.96245219,4
116.6751864,39.87862671,2
116.3490047,39.8708946,3
116.4788543,39.9798501,0
116.5912656,39.9163842,3
116.7667584,40.36045332,4
116.5083076,39.82663193,3
116.3455408,39.83753627,0
116.1906655,39.89959918,1
116.4446206,39.93945667,0
116.3905514,39.80705406,1
116.4808696,39.92696048,0
116.4029315,39.81620605,0
116.0506256,39.97444576,1
116.6513145,39.77298896,1
115.8349235,39.65070684,2
116.6624442,40.10793016,1
116.4508484,39.8739001,1
116.3793577,39.95625816,1
116.265396,39.86010816,0
116.3233547,39.65359759,2
116.2131485,39.89475895,3
116.456349,39.82243133,1
116.1000006,39.96814898,0
115.9503676,39.72533453,4
116.2057607,39.89591512,2
116.4878452,39.98876139,0
116.4576265,39.90820146,0
116.448303,39.87945792,4
116.6144255,40.03952397,4
116.3344972,40.02425679,3
116.3151483,40.00093159,0
116.2360431,40.13316184,1
116.4824635,40.05823195,1
116.1074152,39.88684895,4
116.2314666,39.84770024,1
116.6138653,40.05034229,2
116.4055922,39.99882543,0
116.3806054,39.9720932,3
116.1454469,39.73303852,4
116.365837,39.87037916,1
116.3962988,39.87168889,0
116.3387209,40.00061182,1
116.5019048,39.92946755,2
116.2640165,39.85010211,0
115.940756,39.67803964,2
116.5387653,39.69374404,1
116.4708445,39.97406173,1
116.3302352,40.05444319,2
116.0867628,39.70805642,0
116.3011451,40.14903137,0
116.305859,39.97747784,1
116.1421955,39.96206853,4
116.5054938,40.00727496,3
116.2159322,39.90894074,2
116.4232877,39.85409359,2
116.3537916,39.99342842,1
116.1054582,39.69093111,4
116.342207,39.76296191,4
116.0938981,40.23448471,4
116.5138863,40.01068695,4
116.4936704,39.90778813,2
116.61354,39.92655974,0
116.4429565,39.80192963,2
116.0513347,39.62185626,1
116.4161419,39.95044652,4
116.0703903,39.93860899,4
116.835942,40.25102785,0
116.536805,39.89287708,2
116.3664183,40.03016692,3
116.4834157,39.98393073,3
116.2249274,39.89718725,2
116.3330739,39.84898129,0
116.340204,39.73556506,2
116.1737894,39.8946984,1
115.9385705,39.65671285,2
116.0197062,39.81698371,0
116.2733839,39.86622167,2
116.569979,39.91558066,4
116.3566222,39.92016643,1
116.3978136,39.79300636,4
116.2570541,39.92443838,0
116.2386109,39.90066562,4
116.4150275,39.84906511,3
116.3550526,39.84592203,2
116.2987136,39.88953825,2
116.5099046,40.01202592,0
116.3334412,39.99576151,3
116.3113997,39.81716121,4
116.268238,39.87036194,2
116.8330835,40.0775945,3
116.6886643,39.87716726,3
116.2646835,39.88905639,4
116.3708593,39.96062445,3
116.3250325,39.96701735,3
116.4390953,39.86849855,2
116.1388842,39.73153338,4
116.9276231,40.10114214,2
116.458383,39.8657378,1
116.443383,39.8908585,2
116.0323371,39.87506541,2
116.4383437,40.06495949,1
116.1505149,39.75047383,0
116.4036581,39.86740944,1
117.0994631,40.16187237,4
116.2503044,39.84909315,2
116.4207309,39.92593456,1
116.300782,40.08927567,0
116.4084386,39.94675856,4
116.4807391,39.80032659,2
116.2191074,39.76154259,1
116.4360807,39.87084355,1
115.9171231,39.66345454,0
116.6035342,40.04709168,3
116.1602264,39.92854161,4
116.3781168,39.88340062,3
115.8986848,40.50364537,1
116.4474157,39.88464669,2
116.2147392,40.2216106,3
116.8508381,40.39949907,3
116.6045324,40.0467327,4
116.4616318,39.86438369,0
116.2513107,39.86328078,2
116.3195819,40.01787034,1
116.1868084,39.91746003,4
116.2424988,39.90051845,2
116.1112044,39.78473847,3
116.3796594,39.8480915,3
116.4667472,39.89325037,3
119.9064467,40.01572038,4
116.6240113,40.10503753,4
116.8485971,40.42306767,1
116.2093817,39.82816873,0
116.07389,39.74156869,4
116.4364982,39.85652625,0
116.5394774,39.90064054,1
116.2779641,39.97187269,1
116.3681498,40.04030202,1
116.5569123,39.74386208,1
116.2059368,39.88398028,0
116.3737614,39.85347955,3
116.5268279,39.99636061,3
116.2239481,39.9054307,3
116.3688097,39.96808482,4
116.5883299,40.11139194,2
116.3869307,39.85288118,2
116.4801323,40.11731254,2
116.3718365,39.80687882,1
116.8429274,40.37449098,1
116.7324412,39.7648214,2
116.3263812,39.93240253,1
115.9153884,39.66618334,3
116.2839074,39.89709014,0
116.6466589,40.29214535,1
116.638718,40.13263309,4
116.1587593,40.13153532,3
116.453094,39.91394877,1
116.1677759,39.67805111,3
116.5910724,39.91445222,3
116.2954475,40.09827167,0
116.4567243,40.15449572,3
116.4873908,39.90065105,2
116.2965808,39.89490246,1
116.3982236,39.94907124,1
116.3240591,39.94977885,2
116.3407947,39.89811058,3
116.1446287,39.73235463,4
116.4308942,39.9402214,4
116.5926848,40.0795371,4
116.3312192,39.76502815,0
116.4278614,39.84953088,4
116.3305177,39.70950617,4
116.6585129,40.2234787,1
116.4056252,40.0226505,0
116.3833075,39.8595611,3
116.4287846,39.96149523,0
116.3278009,40.02384399,0
116.5672497,40.01215482,0
116.5027556,40.00124192,1
116.4031207,39.8653912,0
116.1638284,39.93542249,4
116.6377444,40.33038116,3
116.2352131,39.98136925,2
116.6639929,39.8762665,0
116.308613,39.94390604,2
116.3868316,39.86094955,1
115.96976,39.75893307,2
116.5093023,40.00730752,1
116.3731389,39.92818129,3
116.494924,40.24340158,1
116.182678,40.04352711,2
116.4349303,40.06488772,4
116.2604818,39.91764653,3
116.1300069,40.24902888,3
116.8315475,40.36266053,2
115.9594975,39.72202962,2
116.3213716,39.89720465,1
116.061758,39.62741582,1
116.604383,39.67950286,3
116.3676393,40.0049616,1
116.6519636,40.13781951,2
116.2914,40.08532745,4
116.4134881,40.06796367,3
116.2890621,40.08731173,4
116.4382193,40.02153135,0
115.9609183,39.60259956,1
116.3107375,39.88225396,1
115.9355192,39.81546824,1
116.0546035,39.88427575,1
116.5357094,39.85907622,4
116.3520038,39.88328666,0
116.3308226,40.05433831,4
116.3057798,39.97667568,0
116.1001078,39.94705518,0
116.3955216,39.88198898,3
116.2922555,40.02385004,1
116.4977496,39.96072523,3
116.2740087,39.94244853,1
117.0207234,40.21148586,1
115.9757203,39.68000606,1
116.3903432,39.94896644,4
116.4751545,39.82570047,0
116.0063497,39.70240851,4
116.2563191,40.14710218,0
116.4035122,39.71818627,3
116.1465069,39.92532688,0
116.4434682,39.93360123,1
116.4837213,39.79825015,2
115.8151633,39.5573547,3
116.5097403,40.01233943,2
116.4299456,39.72107223,4
116.0618372,39.81010769,0
116.1759884,39.77777349,3
116.2524287,39.93224982,3
115.9505768,39.67454949,4
116.4320412,40.0774697,1
116.5070346,40.0043322,0
116.3269838,39.93485377,3
116.3052,39.98685216,0
116.2020088,39.645935,2
116.3235457,39.73076476,0
116.1013395,39.88459773,3
116.6348277,40.33877279,3
115.9251577,39.65020105,1
116.11111,39.92929709,2
116.7464488,40.00431697,3
116.2632606,39.90739377,1
116.3798897,39.95047654,0
116.0553334,39.71280967,0
116.1518418,39.75202189,2
116.4080402,39.95946905,4
116.0527014,39.64902972,0
116.2387103,39.85687035,4
116.1659612,39.92465919,3
116.3344524,39.75612441,3
116.3098067,39.97895442,0
116.3695009,39.88934754,4
116.3543761,40.06689108,1
116.2697062,40.1319385,2
116.6560427,40.24902582,0
115.9430447,39.82027919,0
116.3248704,39.9454472,2
116.4929362,39.97187792,4
116.0442473,39.72254366,2
116.3561838,39.74102697,2
116.3413863,39.73251394,0
116.3450852,39.7366094,0
116.8901205,39.80773903,3
116.1760828,39.81498343,2
116.5621137,39.68829873,2
116.1744853,39.89428107,2
116.561726,39.84895887,0
116.4064122,39.92002135,4
116.4091021,39.85729645,0
116.2531405,39.92537946,1
115.9921481,39.69790019,3
116.4571745,39.64520241,0
115.9603137,39.75713053,2
115.9547495,39.60247338,0
116.0528287,39.8233664,0
116.1096672,39.95363641,1
116.4071707,39.90082159,4
116.2907368,39.99483686,0
116.8389616,40.33324609,1
116.2483587,39.84947162,1
116.0964747,39.93546467,3
116.4858253,39.98626604,2
116.4194357,39.89325879,2
116.5539472,39.94569367,3
116.4757335,40.01522994,0
116.4167908,39.94386104,2
116.3540095,39.95806239,1
116.5967423,39.91201676,2
116.3568912,39.90729335,0
116.387234,39.79744958,3
116.3951933,39.80246378,3
116.2217677,39.9099394,0
116.5082336,40.00935882,3
116.4267614,39.87124701,2
116.3255263,40.06792704,3
116.373833,40.10067075,2
116.3155826,39.8519038,1
116.2112284,40.21746994,1
116.4218109,39.90852822,4
116.1963125,39.93368355,3
116.3245441,40.06004672,2
116.5037651,40.00433703,4
115.970237,40.46360188,0
116.3490445,39.94025877,3
116.0623025,39.93060006,3
116.314447,40.01786209,0
116.0669126,39.72523912,2
116.4345427,39.96981867,1
116.53174,40.03892994,2
116.2586982,39.92790667,3
116.099556,39.93182445,3
116.5489993,39.75581227,0
116.2068517,40.24133857,3
116.4622927,39.8714216,3
116.5878724,40.08033694,0
116.3634184,39.89377654,1
116.5129382,39.86821059,3
116.3577176,39.97641954,0
116.5634266,39.94106326,0
116.2735402,39.60888741,1
116.3696379,40.03653399,3
116.274265,39.90345209,3
115.9303538,39.64725021,2
116.3835041,39.94885036,0
116.4183315,39.90143866,3
116.2287399,39.90485068,4
116.4627035,39.99716408,2
116.3304465,39.97354488,1
116.4616767,39.94365121,1
116.2663705,40.14333403,4
116.4116082,39.90804879,2
116.2938849,39.85621782,2
116.4250002,39.96543045,3
116.3104316,39.91966812,2
116.531654,40.02076828,1
116.4613829,39.89115761,0
116.43117,39.94953449,1
116.2852142,39.92428268,4
116.3498197,40.03077896,1
116.2446514,40.20857606,4
116.910797,40.12707754,1
116.3048315,39.9246591,1
116.0383378,39.61894901,4
116.1669475,39.86224445,0
116.7085916,40.21127804,2
116.3340932,40.0477742,1
116.3811106,39.96799559,1
116.1031279,39.93106296,1
116.461232,39.95203253,1
116.371316,40.0228827,4
116.483276,39.67927007,1
116.0905106,39.73250733,1
116.2949191,39.90169048,3
115.9792167,40.51442889,3
116.3062247,39.97722842,4
116.2828186,39.92437222,0
116.3217215,39.89785933,1
116.2922733,39.98200326,2
116.1763209,39.74226115,0
117.0244539,40.14239312,0
116.4721608,39.8761712,3
116.8375001,40.40139416,2
116.8341889,39.7610444,2
116.5950225,40.03445251,4
116.4017163,39.97484358,4
116.453411,39.95946902,3
116.6303932,40.32581719,3
116.8861538,40.39798567,4
116.3263812,39.93240253,1
116.2901829,40.1052544,0
116.370401,40.05825825,4
116.2523703,39.82429323,2
116.7539961,40.0397505,4
116.4933904,39.91539728,0
116.4406252,39.83500746,0
116.5864582,40.0779598,3
116.1669218,39.9188922,2
116.0787223,39.63657044,0
116.3516745,40.02073084,1
116.1231092,39.92658278,1
116.8340251,40.38043353,4
116.2195968,39.76478431,4
116.4020691,39.85420229,1
116.3214104,39.96666157,4
116.5051012,39.86216477,0
116.3469022,39.80065615,1
116.248013,39.85010075,0
116.20541,39.89956684,0
116.4265732,40.02438177,4
116.5852255,40.04783396,4
116.2621259,40.23068421,3
116.1021882,39.94649549,2
116.6351186,39.8921706,2
116.7062832,39.85306792,3
115.9938796,39.80100683,3
116.3098531,39.92486236,2
116.1572789,40.07448844,4
116.4250474,39.90459093,3
116.4547873,39.95803627,2
116.3362661,39.95203418,4
115.8647523,39.56187438,2
116.3194203,39.88843465,1
116.6147678,40.03987515,2
116.2516801,39.92507362,4
116.3371535,39.98599822,1
116.2809575,39.8895399,0
116.363387,39.94598868,3
116.2461919,39.83078811,4
116.2874057,40.01256167,4
116.3326127,39.96749879,1
115.9639892,39.81902032,0
116.2400241,40.04329887,0
116.2559518,39.90381745,1
116.1146787,40.09972627,2
116.1161216,39.93211332,3
116.09075,39.96903314,0
116.4725275,39.97819465,0
116.1710681,39.74455424,1
116.3732805,39.85221084,3
116.4450319,39.89358905,4
116.6638659,40.09088847,4
116.5223698,40.00291365,1
116.2184052,40.21903832,3
116.3865892,39.84395534,0
116.6721116,39.93428631,0
116.2730195,40.19359851,1
116.5047971,40.01223628,1
116.3063221,39.90745777,1
116.7431639,40.36293749,3
116.3534445,39.92779019,0
116.3173747,40.03039791,0
116.1095364,39.76686218,2
116.3797989,39.96880616,0
116.3370007,40.03068389,0
116.4690433,40.0142429,1
116.4377778,39.89375655,1
116.0470508,39.81057929,0
116.3251319,39.89688566,2
116.4783258,39.72287904,4
116.5897351,40.07900565,2
116.3077302,39.87887375,3
116.3793327,39.95602013,2
116.4623136,39.85509365,3
116.5587642,39.75457166,4
116.3935998,39.94072239,1
116.4611449,39.93376999,4
115.9894722,39.81925224,0
116.6103183,39.92366242,4
116.0953842,39.60268933,1
116.1938382,39.93408793,3
116.4043754,39.90779153,0
116.3774276,39.9216795,1
116.4711734,39.87125344,1
116.3167442,40.18004393,0
116.3457541,39.84409308,4
116.2246046,39.84602691,0
116.4687566,39.9935167,3
116.4690925,39.96989791,0
116.4556001,39.93375868,1
116.2506264,39.85002614,1
116.4276976,39.97546673,0
116.3022004,39.88116505,0
116.3304861,40.12782394,0
116.3531341,39.91419008,2
116.6445172,40.23654594,2
116.1428641,39.7280476,4
116.6356893,40.31422933,4
116.4180028,39.98879237,2
116.3340391,39.97633687,3
116.3455458,39.83748928,4
116.1293155,39.73966924,2
116.0851411,39.66350803,0
116.0780292,39.71270234,2
116.375033,39.88941509,4
116.2113947,40.11186738,2
116.1045749,39.96619441,3
115.9758356,39.67966632,4
116.5096775,40.01264663,3
116.3015197,40.04501109,3
116.5872767,40.07075674,1
116.3571814,40.11719257,3
116.3781025,39.97610448,0
116.3793825,39.97807105,3
116.2507213,39.84944309,3
116.3302352,40.05444319,2
116.2180028,40.07527162,2
116.5099621,40.00952664,4
116.4610784,39.88866616,4
116.0388136,39.63819622,1
116.15378,39.93350979,0
116.3537004,39.99342626,4
116.7607755,40.28859993,3
116.3399402,39.77380669,4
116.3891094,39.96683617,2
116.3295231,40.02662739,2
116.6356441,40.31284893,2
116.307808,39.93220924,0
116.3965114,39.93078668,0
116.9238065,39.7834786,0
116.4816513,40.00179838,2
116.3711428,40.00011445,0
116.3918525,39.93354393,3
116.8409492,40.36773651,4
116.4895158,39.97903517,0
116.2074343,39.77239915,2
116.0944005,39.99760828,3
116.3015874,39.98543947,4
116.6096068,39.70775601,2
115.9581891,39.67786632,1
116.4132951,40.04459438,2
116.9797668,40.14003996,3
116.2283856,40.19998217,4
116.144469,39.73248488,0
115.9369494,39.65588752,4
116.3206058,39.84811069,1
116.3698132,39.80833609,3
116.3076615,39.96192217,1
116.4299808,40.02203568,0
116.2401709,39.85858058,4
116.3162528,39.88237862,0
116.3466349,39.91396825,4
116.4353068,39.92471697,4
116.0580017,39.71703871,0
116.1874519,39.78485771,4
116.3808339,39.95018959,3
116.4615548,39.88700703,4
116.5409128,40.29596225,4
116.3792942,39.96874558,0
116.3852474,40.06108214,3
116.460622,39.90667299,1
116.489811,39.94920612,3
115.971968,39.7088956,2
116.4303335,39.80358745,4
116.3870328,39.85256825,3
116.1106514,39.91386957,2
116.5057902,39.99492053,0
116.3023227,40.04957856,4
116.3143831,39.75568193,1
116.289541,39.9369851,1
116.85537,40.3732524,1
116.4078989,40.12856569,0
115.8947191,39.57083583,0
116.2108458,40.21353789,1
116.4453984,39.95075788,0
116.3815342,39.96891809,1
116.370219,39.98286243,1
116.2915147,39.88964349,2
116.4060402,39.86522873,1
116.5440029,39.91306784,3
116.1720916,39.87469459,1
116.2849467,40.05128789,0
116.405155,39.94268311,1
116.3230029,40.07767792,0
116.1693854,39.80473015,2
116.6353772,40.34216442,2
116.3109374,39.87842912,2
116.2287159,39.91227603,3
116.5692702,39.91547171,1
116.2602414,39.84999114,0
116.4668548,39.89324812,4
116.3794446,39.97780411,4
116.2133288,40.03636972,0
116.269175,39.86722724,3
116.3666602,39.94691379,2
116.4617323,39.85501194,0
116.8378301,40.24878889,3
116.3159641,39.88928644,3
116.3556803,39.93604945,0
116.3613544,39.95632582,3
116.2507863,39.85014512,1
116.7333003,40.0428376,4
116.295532,39.94172299,2
117.1495104,40.50073669,1
116.4791561,39.82751794,1
116.3426778,39.96767499,2
116.375779,39.95195568,2
116.7423566,40.00442009,3
116.4406266,39.95555529,1
116.3571098,39.85330803,0
116.2987136,39.88953825,3
116.5102407,39.8708098,3
116.3710252,39.88685459,2
116.3779628,39.83785789,2
116.4275985,39.91904455,2
116.3452626,39.73655972,0
116.4471901,39.83665538,0
116.424696,39.97694113,0
116.0501862,39.97192467,2
116.4247297,39.90449015,4
116.3162311,39.96515707,0
116.2610934,40.04301999,1
115.9808233,39.68581786,2
116.2952999,39.90299606,2
116.4361004,39.88438921,2
116.374029,39.9488043,0
116.4371478,40.03408433,4
116.6554688,40.21354482,0
115.9514111,39.65529771,4
116.5215565,40.01693463,1
116.3131016,39.82074741,4
116.0302582,39.87976987,1
116.2476762,39.84981583,2
116.221257,39.76036183,4
116.3986441,39.79410183,0
116.1051289,39.9454336,0
116.4538566,39.69667085,4
116.4005582,39.96869295,0
116.3467832,39.93747949,0
116.1187639,39.91916339,3
116.2679669,39.87049981,3
116.3166507,40.01832104,0
116.2836671,39.89709189,1
116.8429274,40.37449098,2
116.3851627,39.90731228,4
116.4089435,39.93060292,2
116.3025899,39.96757029,0
116.0718451,39.819381,0
116.3251615,39.89336856,3
116.3591823,39.87924093,3
116.4576265,39.90820146,3
116.6134068,39.83492701,4
116.4487972,39.88171017,2
116.3757809,39.95104664,3
116.4031959,39.96873975,0
115.9754562,39.70237078,4
116.5265435,39.89664827,3
116.4944772,40.17644276,3
116.1860013,39.69989346,2
116.3036093,39.7631487,3
115.9823009,40.44776741,2
116.3779969,39.98828584,3
116.2866778,39.80320544,3
116.7274648,40.15564576,2
116.3124045,40.03147816,4
116.3548951,39.96307915,1
116.39266,39.88510737,1
116.4578182,39.93337512,2
116.1918233,39.92277608,3
116.1333844,39.73369926,3
116.1212693,39.72796253,0
116.1644684,39.77522457,0
116.3733741,39.92687656,0
116.0275446,39.59992523,4
116.2921029,39.84381177,0
116.3488158,39.75562646,4
116.4613562,39.90899848,2
116.8432004,40.37068327,3
116.4047196,39.8779552,4
116.069703,39.74889342,0
116.3975937,39.92847412,4
116.0761313,39.94135812,3
116.2048524,39.75541249,2
116.4254683,39.95426167,2
116.0682888,39.6615637,0
116.4662966,39.97225274,1
116.8521144,40.3881059,1
116.6425001,40.02760718,0
116.7110669,39.92628891,2
116.4530179,39.96665806,4
116.0639717,39.66371979,1
116.4785723,39.97965085,4
116.2973805,39.94645575,2
116.4724872,39.99052826,1
116.2641794,39.92903596,2
116.20831,39.81920473,3
116.5143606,39.81793819,4
116.3259852,39.93205177,1
116.3169763,39.85801665,3
116.3790231,39.90745379,1
116.3495325,39.87585182,0
116.356089,39.94322544,4
116.5736211,40.34765271,4
116.2689856,40.12921287,1
116.4770663,39.867615,2
116.2034858,39.91587966,3
116.4438275,39.93342067,3
116.3136436,40.05154737,3
116.4837213,39.79825015,0
116.1079321,39.88912299,0
116.3431804,40.09032414,1
116.2701741,40.12220088,2
116.4059365,40.04757179,2
116.4597413,39.71536643,3
116.2919653,40.10586167,1
116.4428583,39.67173892,2
116.3028877,40.04974644,3
116.3705349,40.00091363,4
116.3740534,39.86542561,1
116.4657627,39.96803784,4
116.4341322,39.88234342,2
116.0837323,39.93158616,2
116.4617987,39.92331911,0
116.274265,39.90345209,3
116.3479424,39.86296723,4
117.2454279,40.20523935,0
116.5613736,40.22337424,2
116.5873559,39.94157767,0
115.8296576,39.56820624,2
116.2904141,39.83207191,0
116.3279528,39.79760791,3
116.3147179,39.6999805,2
116.3547807,40.04873776,2
116.4310834,39.46069647,2
116.5452852,40.06829182,2
116.3485776,39.89305491,3
116.4536749,39.82235164,2
116.3791396,39.87882459,2
115.9053427,39.57377223,2
116.26469,39.91778267,2
116.0709634,39.99570211,0
116.1238126,39.72676251,0
115.9905941,40.44266913,0
116.2005146,39.66196645,1
115.9678369,39.58712013,1
116.6366165,39.66084521,0
116.3500856,39.73926194,2
116.3599806,39.86863371,0
116.3599548,39.86305937,3
116.2174954,39.96026176,3
116.3116436,39.69944505,4
116.8562266,40.4601463,3
116.5279769,40.00541277,0
116.8534895,40.42312907,1
116.4975696,40.0587253,0
116.4352127,40.03232061,3
116.3239665,39.73014647,2
116.51105,40.01021241,1
116.1252393,39.77240944,4
116.5115607,39.8470315,2
116.4792998,39.98030691,0
116.5268679,39.91702225,0
116.300446,39.8057777,3
116.0460664,39.75649506,2
116.6327919,39.87206184,1
116.3738493,39.88322025,0
116.3320523,40.03803579,3
116.2951008,40.03311124,0
116.4357629,39.97825557,1
116.4587469,39.92016962,1
116.2138407,40.0994279,0
116.3038475,40.15377303,1
116.5565791,40.33848359,0
116.6145846,40.03986506,2
116.3695164,39.98732161,2
116.4169768,39.93692069,2
116.3563205,39.94267582,0
